2.835019, 2.835019, 0.993427, 2.835019, 2.835019, 2.835019, 0.992290, 2.835019, 3.980324, 3.980324, 3.980324, 2.017520, 2.993507, 2.008791, 2.002810, 2.835019, 3.024715, 3.024715, 3.024715, 3.024715, 4.003267, 1.992763, 2.001533, 2.987893, 2.998770, 2.007823, 1.996069, 2.991255, 2.989649, 1.991291, 2.011468, 2.835019
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 3.000876, 3.980324, 3.003657, 2.855892, 2.835019, 1.994876, 2.835019, 2.835019, 2.835019, 3.024715, 3.024715, 2.835019, 3.003759, 3.995867, 2.835019, 2.835019, 2.835019, 2.007738, 2.982896, 2.835019, 2.835019, 1.996895, 2.835019, 2.835019, 2.835019
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.855892, 2.835019, 2.835019, 2.835019, 2.835019, 1.994922, 2.998969, 2.032505, 2.835019, 3.975424, 2.992426, 2.835019, 2.835019, 2.835019, 2.004335, 2.998945, 2.835019, 2.835019, 2.015957, 2.835019, 2.835019, 3.831674
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.005348, 3.002941, 2.835019, 2.855892, 2.835019, 0.995633, 2.835019, 2.835019, 2.835019, 2.003476, 2.998563, 2.835019, 3.984752, 3.006233, 2.835019, 2.835019, 2.835019, 2.994832, 3.003677, 2.835019, 2.835019, 1.996310, 2.835019, 2.835019, 2.835019
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.003946, 2.835019, 2.835019, 2.008634, 2.835019, 2.835019, 2.003143
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.855892, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.998814, 2.835019, 2.835019, 2.835019, 2.835019, 2.004400, 2.992263, 2.835019, 2.835019, 2.000943, 2.835019, 2.835019, 3.831674
4.007395, 3.993503, 2.835019, 2.017590, 4.998099, 2.835019, 2.835019, 3.006899, 3.998678, 4.002961, 2.855892, 2.835019, 2.987432, 2.835019, 2.835019, 2.995370, 2.001446, 3.990623, 2.835019, 2.996942, 3.988932, 2.835019, 2.835019, 2.835019, 3.005344, 3.025650, 2.835019, 2.835019, 3.001372, 2.835019, 2.835019, 3.831674
4.007342, 2.996436, 2.835019, 3.000695, 4.001913, 2.835019, 2.835019, 3.999556, 3.007337, 3.990680, 2.855892, 2.835019, 2.020659, 2.835019, 2.835019, 2.835019, 2.999171, 2.995366, 2.835019, 2.991265, 2.000440, 2.835019, 2.835019, 2.835019, 3.001864, 2.998973, 2.835019, 2.835019, 2.006550, 2.835019, 2.835019, 3.991096
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 3.008199, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 3.009551, 3.008199, 2.835019, 2.835019, 2.981824, 2.835019, 2.835019, 3.009369
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.855892, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 3.025341, 2.835019, 3.012871, 3.989252, 2.835019, 2.835019, 2.835019, 2.017428, 4.002593, 2.835019, 2.835019, 2.990429, 2.835019, 2.835019, 3.831674
2.993458, 2.996299, 2.835019, 4.982472, 3.997994, 2.835019, 2.835019, 4.001412, 2.997164, 2.998504, 2.855892, 2.835019, 2.979718, 2.835019, 2.835019, 2.835019, 2.995369, 3.010811, 2.835019, 4.982783, 3.010271, 2.835019, 2.835019, 2.835019, 2.993328, 3.990538, 2.835019, 2.835019, 2.009450, 2.835019, 2.835019, 3.831674
3.011281, 3.987734, 2.835019, 4.001177, 4.990174, 2.835019, 2.835019, 3.015748, 3.002283, 3.008978, 2.855892, 2.835019, 2.015215, 2.835019, 2.835019, 3.005515, 2.999519, 4.004664, 2.835019, 3.009528, 4.001618, 2.835019, 2.835019, 2.835019, 3.011445, 4.001289, 2.835019, 2.835019, 3.002102, 2.835019, 2.835019, 3.012540
2.993623, 3.977523, 2.835019, 4.983503, 3.016929, 2.835019, 2.835019, 3.999723, 3.019811, 2.997660, 2.855892, 2.835019, 3.004004, 2.835019, 2.835019, 2.835019, 3.002774, 3.997694, 2.835019, 3.003864, 4.003830, 2.835019, 2.835019, 2.835019, 3.990121, 2.995583, 2.835019, 2.835019, 2.995578, 2.835019, 2.835019, 3.831674
3.006423, 3.012363, 2.835019, 4.003951, 4.005063, 2.835019, 2.835019, 3.007510, 3.025298, 2.999440, 2.855892, 2.835019, 2.998098, 2.835019, 2.835019, 3.004335, 3.009966, 3.011221, 2.835019, 3.984628, 3.985278, 2.835019, 2.835019, 2.835019, 3.004812, 4.001953, 2.835019, 2.835019, 3.007106, 2.835019, 2.835019, 3.831674
4.001965, 3.006626, 2.835019, 4.986472, 3.990848, 2.835019, 2.835019, 2.995584, 3.993165, 3.992631, 2.855892, 2.835019, 3.003965, 2.835019, 2.835019, 2.835019, 2.020824, 3.009750, 2.835019, 3.994223, 3.003061, 2.835019, 2.835019, 2.835019, 3.984860, 3.009949, 2.835019, 2.835019, 2.992227, 2.835019, 2.835019, 3.831674
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019
2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.855892, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 2.835019, 3.831674
2.835019, 2.021414, 2.835019, 2.835019, 4.002915, 2.835019, 2.835019, 2.989660, 2.835019, 2.835019, 2.855892, 2.835019, 2.986358, 2.835019, 2.835019, 2.835019, 3.999935, 3.003300, 2.835019, 3.013363, 3.998548, 2.835019, 2.835019, 2.835019, 3.997683, 3.002203, 2.835019, 2.835019, 3.004639, 2.835019, 2.835019, 3.831674
2.835019, 2.021414, 2.835019, 4.009793, 4.998291, 2.835019, 2.835019, 3.008774, 3.993782, 3.001118, 2.855892, 2.835019, 2.018592, 2.835019, 2.835019, 2.992479, 3.992734, 3.002729, 2.835019, 3.992218, 2.998415, 2.835019, 2.835019, 2.835019, 3.989630, 3.006585, 2.835019, 2.835019, 2.018161, 2.835019, 2.835019, 3.006881
3.004878, 3.011903, 2.835019, 4.010031, 5.004267, 2.835019, 2.835019, 3.000582, 2.996834, 3.010941, 2.855892, 2.835019, 3.000597, 2.835019, 2.835019, 2.835019, 3.013008, 3.983717, 2.835019, 3.014982, 3.994037, 2.835019, 2.835019, 2.835019, 3.992898, 3.008879, 2.835019, 2.835019, 3.004859, 2.835019, 2.835019, 3.831674
2.998763, 2.022084, 2.835019, 4.977534, 4.003341, 2.835019, 2.835019, 3.002052, 3.005136, 2.991715, 2.855892, 2.835019, 3.001945, 2.835019, 2.835019, 2.983394, 3.992772, 2.996659, 2.835019, 3.991305, 3.003343, 2.835019, 2.835019, 2.835019, 4.001296, 3.006450, 2.835019, 2.835019, 3.000921, 2.835019, 2.835019, 3.831674
